Date,Price,Open,High,Low,Vol.,Change %
2022-02-01,218.1,210.0,210.5,210.0,80.0,-2.09
2022-02-02,220.1,220.0,220.0,220.0,60.0,0.92
2022-02-03,221.0,221.0,221.0,221.0,40.0,0.41
2022-02-04,227.3,223.0,227.0,223.0,40.0,2.85
2022-02-05,230.20000000000002,225.66666666666666,230.0,225.66666666666666,50.0,3.1766666666666667
2022-02-06,233.1,228.33333333333334,233.0,228.33333333333334,60.0,3.5033333333333334
2022-02-07,236.0,231.0,236.0,231.0,70.0,3.83
2022-02-08,239.25,239.0,241.0,239.0,0.0,1.38
2022-02-09,239.25,242.0,242.0,235.0,20.0,0.0
2022-02-10,239.1,239.1,239.1,239.1,18.0,-0.06
2022-02-11,245.0,245.0,245.0,245.0,16.0,2.47
2022-02-12,243.33333333333334,244.5,244.5,243.33333333333334,14.0,0.966666666666667
2022-02-13,241.66666666666666,244.0,244.0,241.66666666666666,12.0,-0.5366666666666662
2022-02-14,240.0,243.5,243.5,240.0,10.0,-2.04
2022-02-15,239.0,239.0,239.0,239.0,10.0,-0.42
2022-02-16,235.5,236.0,236.0,236.0,0.0,-1.46
2022-02-17,232.4,234.5,234.5,234.5,0.0,-1.32
2022-02-18,232.35,232.5,232.5,232.5,0.0,-0.02
2022-02-19,232.85,232.95,232.95,232.95,2.5,0.20333333333333337
2022-02-20,233.35,233.4,233.4,233.4,5.0,0.4266666666666667
2022-02-21,233.85,233.85,233.85,233.85,7.5,0.65
2022-02-22,236.25,236.5,236.5,235.0,10.0,1.03
2022-02-23,237.7,238.0,238.0,238.0,40.0,0.61
2022-02-24,239.5,239.0,239.25,239.0,10.0,0.76
2022-02-25,238.6,239.0,239.0,239.0,0.0,-0.38
2022-02-26,250.56666666666666,246.83333333333334,254.66666666666666,246.83333333333334,46.666666666666664,4.763333333333334
2022-02-27,262.5333333333333,254.66666666666666,270.3333333333333,254.66666666666666,93.33333333333333,9.906666666666666
2022-02-28,274.5,262.5,286.0,262.5,140.0,15.05
2022-03-01,313.0,299.0,301.0,299.0,120.0,14.03
2022-03-02,440.0,400.0,400.0,400.0,80.0,40.58
2022-03-03,370.0,370.0,370.0,370.0,90.0,-15.91
2022-03-04,418.75,400.0,435.0,400.0,60.0,13.18
2022-03-05,420.05,407.55,430.8833333333333,407.55,52.5,9.096666666666668
2022-03-06,421.34999999999997,415.09999999999997,426.76666666666665,415.09999999999997,45.0,5.013333333333334
2022-03-07,422.65,422.65,422.65,422.65,37.5,0.93
2022-03-08,423.15,415.0,415.0,405.0,30.0,0.12
2022-03-09,420.65,425.0,425.0,415.0,70.0,-0.59
2022-03-10,373.35,380.0,380.0,380.0,360.0,-11.24
2022-03-11,368.65,368.0,376.0,366.0,120.0,-1.26
2022-03-12,366.34999999999997,365.9166666666667,371.25,364.5833333333333,93.33333333333333,-1.4633333333333334
2022-03-13,364.05,363.8333333333333,366.5,363.1666666666667,66.66666666666666,-1.6666666666666667
2022-03-14,361.75,361.75,361.75,361.75,40.0,-1.87
2022-03-15,346.0,361.5,361.5,361.5,30.0,-4.35
2022-03-16,340.0,351.0,351.0,340.0,40.0,-1.73
2022-03-17,337.25,337.25,337.25,337.25,10.0,-0.81
2022-03-18,336.0,335.0,335.0,334.5,30.0,-0.37
2022-03-19,333.8,333.1333333333333,333.1333333333333,332.8,25.0,-0.8999999999999999
2022-03-20,331.59999999999997,331.26666666666665,331.26666666666665,331.09999999999997,20.0,-1.4299999999999997
2022-03-21,329.4,329.4,329.4,329.4,15.0,-1.96
2022-03-22,328.9,330.0,330.0,330.0,10.0,-0.15
2022-03-23,325.35,325.0,325.0,325.0,10.0,-1.08
2022-03-24,326.65,326.65,326.65,326.65,16.0,0.4
2022-03-25,327.15,327.15,327.15,327.15,22.0,0.15
2022-03-26,304.68333333333334,305.09999999999997,305.09999999999997,305.09999999999997,28.0,-6.766666666666667
2022-03-27,282.21666666666664,283.05,283.05,283.05,34.0,-13.683333333333334
2022-03-28,259.75,261.0,261.0,261.0,40.0,-20.6
2022-03-29,253.4,258.0,258.0,258.0,180.0,-2.44
2022-03-30,260.0,261.0,261.0,259.0,20.0,2.6
2022-03-31,259.0,261.0,264.0,261.0,10.0,-0.38
2022-04-01,258.75,258.75,258.75,258.75,50.0,-0.1
2022-04-02,260.5,260.5,260.5,260.5,36.666666666666664,0.61
2022-04-03,262.25,262.25,262.25,262.25,23.333333333333332,1.3199999999999998
2022-04-04,264.0,264.0,264.0,264.0,10.0,2.03
2022-04-05,281.0,281.0,281.0,281.0,70.0,6.44
2022-04-06,286.5,286.5,286.5,286.5,60.0,1.96
2022-04-07,281.65,296.0,296.0,285.0,100.0,-1.69
2022-04-08,291.6,291.6,291.6,291.6,40.0,3.53
2022-04-09,291.28333333333336,291.73333333333335,291.73333333333335,291.73333333333335,40.0,2.243333333333333
2022-04-10,290.96666666666664,291.8666666666667,291.8666666666667,291.8666666666667,40.0,0.9566666666666666
2022-04-11,290.65,292.0,292.0,292.0,40.0,-0.33
2022-04-12,309.1,300.0,303.5,300.0,60.0,6.35
2022-04-13,312.0,312.0,312.0,312.0,40.0,0.94
2022-04-14,309.1,314.0,314.0,314.0,10.0,-0.93
2022-04-15,309.1,312.775,312.775,312.775,14.0,-0.6975
2022-04-16,309.1,311.55,311.55,311.55,18.0,-0.465
2022-04-17,309.1,310.32500000000005,310.32500000000005,310.32500000000005,22.0,-0.23250000000000004
2022-04-18,309.1,309.1,309.1,309.1,26.0,0.0
2022-04-19,321.0,321.0,321.0,321.0,30.0,3.85
2022-04-20,326.35,326.35,326.35,326.35,10.0,1.67
2022-04-21,331.1,333.0,333.0,331.0,40.0,1.46
2022-04-22,327.1,326.0,326.0,326.0,10.0,-1.21
2022-04-23,327.6,326.8333333333333,326.8333333333333,326.8333333333333,23.333333333333336,-0.6533333333333333
2022-04-24,328.1,327.6666666666667,327.6666666666667,327.6666666666667,36.66666666666667,-0.09666666666666668
2022-04-25,328.6,328.5,328.5,328.5,50.0,0.46
2022-04-26,325.0,325.0,325.0,325.0,40.0,-1.1
2022-04-27,326.05,326.05,326.05,326.05,25.0,0.32
2022-04-28,326.95,326.05,326.05,326.05,10.0,0.28
2022-04-29,326.6,326.3,326.3,326.3,10.0,-0.11
2022-04-30,317.6666666666667,317.4666666666667,317.4666666666667,317.4666666666667,27.5,-2.8100000000000005
2022-05-01,308.73333333333335,308.6333333333333,308.6333333333333,308.6333333333333,45.0,-5.510000000000002
2022-05-02,299.8,299.8,299.8,299.8,62.5,-8.21
2022-05-03,326.6,325.0,325.0,325.0,80.0,8.94
2022-05-04,360.35,355.0,355.0,355.0,100.0,10.33
2022-05-05,374.35,374.35,374.35,374.35,40.0,3.89
2022-05-06,379.5,379.5,379.5,379.5,20.0,1.38
2022-05-07,378.6666666666667,379.0,379.5,377.6666666666667,26.666666666666668,0.6999999999999998
2022-05-08,377.8333333333333,378.5,379.5,375.8333333333333,33.333333333333336,0.019999999999999796
2022-05-09,377.0,378.0,379.5,374.0,40.0,-0.66
2022-05-10,377.45,377.5,377.5,377.5,70.0,0.12
2022-05-11,385.85,385.0,385.0,385.0,30.0,2.23
2022-05-12,391.5,391.5,391.5,391.5,10.0,1.46
2022-05-13,392.85,393.0,393.0,393.0,30.0,0.34
2022-05-14,396.06666666666666,396.1666666666667,396.1666666666667,396.1666666666667,27.5,1.0466666666666666
2022-05-15,399.28333333333336,399.3333333333333,399.3333333333333,399.3333333333333,25.0,1.7533333333333334
2022-05-16,402.5,402.5,402.5,402.5,22.5,2.46
2022-05-17,413.65,414.0,414.0,414.0,20.0,2.77
2022-05-18,412.0,416.0,419.25,412.0,150.0,-0.4
2022-05-19,412.1,412.1,412.1,412.1,95.0,0.02
2022-05-20,417.25,417.25,417.25,417.25,40.0,1.25
2022-05-21,416.8333333333333,416.8333333333333,416.8333333333333,416.8333333333333,30.0,0.7333333333333333
2022-05-22,416.4166666666667,416.4166666666667,416.4166666666667,416.4166666666667,20.0,0.21666666666666656
2022-05-23,416.0,416.0,416.0,416.0,10.0,-0.3
2022-05-24,408.0,408.0,408.0,408.0,0.0,-1.92
2022-05-25,404.65,400.0,400.0,400.0,20.0,-0.82
2022-05-26,403.0,403.0,403.0,403.0,30.0,-0.41
2022-05-27,406.65,406.65,406.65,406.65,0.0,0.91
2022-05-28,404.76666666666665,401.09999999999997,404.76666666666665,401.09999999999997,20.0,0.14333333333333342
2022-05-29,402.8833333333333,395.55,402.8833333333333,395.55,40.0,-0.6233333333333332
2022-05-30,401.0,390.0,401.0,390.0,60.0,-1.39
2022-05-31,427.0,406.0,428.0,406.0,30.0,6.48
2022-06-01,412.0,415.0,418.0,412.0,10.0,-3.51
2022-06-02,412.5,412.5,412.5,412.5,13.333333333333334,0.12
2022-06-03,412.5,412.5,412.5,412.5,16.666666666666668,0.0
2022-06-04,413.4166666666667,413.4166666666667,413.4166666666667,413.4166666666667,20.0,0.22333333333333336
2022-06-05,414.3333333333333,414.3333333333333,414.3333333333333,414.3333333333333,23.333333333333336,0.4466666666666667
2022-06-06,415.25,415.25,415.25,415.25,26.666666666666668,0.67
2022-06-07,397.0,408.0,408.0,403.0,30.0,-4.39
2022-06-08,395.4,402.0,402.0,395.0,30.0,-0.4
2022-06-09,396.0,400.0,400.0,395.0,50.0,0.15
2022-06-10,392.35,394.0,395.0,392.0,10.0,-0.92
2022-06-11,391.68333333333334,392.78333333333336,393.45,391.45,10.0,-0.7833333333333333
2022-06-12,391.0166666666667,391.56666666666666,391.90000000000003,390.90000000000003,10.0,-0.6466666666666667
2022-06-13,390.35,390.35,390.35,390.35,10.0,-0.51
2022-06-14,383.5,383.0,383.0,383.0,10.0,-1.75
2022-06-15,386.35,386.35,386.35,386.35,10.0,0.74
2022-06-16,387.35,395.0,395.0,395.0,10.0,0.26
2022-06-17,389.35,389.35,389.35,389.35,10.0,0.52
2022-06-18,390.48333333333335,390.48333333333335,390.48333333333335,390.48333333333335,10.0,0.6366666666666667
2022-06-19,391.6166666666667,391.6166666666667,391.6166666666667,391.6166666666667,10.0,0.7533333333333333
2022-06-20,392.75,392.75,392.75,392.75,10.0,0.87
2022-06-21,390.0,390.0,390.0,390.0,10.0,-0.7
2022-06-22,392.0,392.0,392.0,392.0,10.0,0.51
2022-06-23,397.5,395.0,395.0,395.0,10.0,1.4
2022-06-24,397.0,397.0,397.0,397.0,12.5,-0.13
2022-06-25,395.48333333333335,394.3333333333333,396.3333333333333,394.3333333333333,15.0,-0.47000000000000003
2022-06-26,393.96666666666664,391.6666666666667,395.6666666666667,391.6666666666667,17.5,-0.81
2022-06-27,392.45,389.0,395.0,389.0,20.0,-1.15
2022-06-28,393.5,385.0,394.0,385.0,20.0,0.27
2022-06-29,380.0,389.0,390.0,380.0,40.0,-3.43
2022-06-30,385.95,380.0,390.0,380.0,10.0,1.57
2022-07-01,388.0,388.0,388.0,388.0,10.0,0.53
2022-07-02,390.81666666666666,390.81666666666666,390.81666666666666,390.81666666666666,6.666666666666666,1.08
2022-07-03,393.6333333333333,393.6333333333333,393.6333333333333,393.6333333333333,3.333333333333333,1.6300000000000001
2022-07-04,396.45,396.45,396.45,396.45,0.0,2.18
2022-07-05,397.6,397.6,397.6,397.6,6.666666666666667,0.29
2022-07-06,399.7,399.7,399.7,399.7,13.333333333333334,0.53
2022-07-07,410.0,410.0,410.0,410.0,20.0,2.58
2022-07-08,413.75,411.0,412.0,411.0,20.0,0.91
2022-07-09,415.5,413.6666666666667,414.3333333333333,413.6666666666667,13.333333333333332,1.03
2022-07-10,417.25,416.3333333333333,416.6666666666667,416.3333333333333,6.666666666666666,1.15
2022-07-11,419.0,419.0,419.0,419.0,0.0,1.27
2022-07-12,426.0,426.0,426.0,426.0,10.0,1.67
2022-07-13,430.0,432.0,432.0,432.0,10.0,0.94
2022-07-14,416.35,415.0,415.0,415.0,10.0,-3.17
2022-07-15,406.55,410.0,410.0,410.0,0.0,-2.35
2022-07-16,403.05,405.35,405.35,405.35,0.0,-2.4266666666666667
2022-07-17,399.55,400.7,400.7,400.7,0.0,-2.5033333333333334
2022-07-18,396.05,396.05,396.05,396.05,0.0,-2.58
2022-07-19,399.65,399.0,399.0,399.0,0.0,0.91
2022-07-20,408.6,408.6,408.6,408.6,0.6666666666666666,2.24
2022-07-21,403.4,403.4,403.4,403.4,1.3333333333333333,-1.27
2022-07-22,409.2,409.2,409.2,409.2,2.0,1.44
2022-07-23,409.55,409.55,409.55,409.55,2.6666666666666665,1.0466666666666666
2022-07-24,409.9,409.9,409.9,409.9,3.333333333333333,0.6533333333333333
2022-07-25,410.25,410.25,410.25,410.25,4.0,0.26
2022-07-26,414.0,414.0,414.0,414.0,4.666666666666666,0.91
2022-07-27,411.5,411.5,411.5,411.5,5.333333333333333,-0.6
2022-07-28,411.4,411.4,411.4,411.4,6.0,-0.02
2022-07-29,407.9,407.9,407.9,407.9,6.666666666666666,-0.85
2022-07-30,406.93333333333334,406.93333333333334,406.93333333333334,406.93333333333334,7.333333333333333,-0.8033333333333333
2022-07-31,405.96666666666664,405.96666666666664,405.96666666666664,405.96666666666664,8.0,-0.7566666666666666
2022-08-01,405.0,405.0,405.0,405.0,8.666666666666666,-0.71
2022-08-02,403.5,403.5,403.5,403.5,9.333333333333332,-0.37
2022-08-03,393.5,393.5,393.5,393.5,10.0,-2.48
2022-08-04,385.0,390.0,390.0,390.0,20.0,-2.16
2022-08-05,361.0,361.0,361.0,361.0,50.0,-6.23
2022-08-06,364.3333333333333,364.3333333333333,364.3333333333333,364.3333333333333,40.0,-3.2300000000000004
2022-08-07,367.6666666666667,367.6666666666667,367.6666666666667,367.6666666666667,30.0,-0.23000000000000043
2022-08-08,371.0,371.0,371.0,371.0,20.0,2.77
2022-08-09,384.5,384.5,384.5,384.5,19.545454545454547,3.64
2022-08-10,398.65,398.65,398.65,398.65,19.09090909090909,3.68
2022-08-11,401.0,401.0,401.0,401.0,18.636363636363637,0.59
2022-08-12,407.65,407.65,407.65,407.65,18.181818181818183,1.66
2022-08-13,407.59999999999997,407.59999999999997,407.59999999999997,407.59999999999997,17.727272727272727,1.0933333333333333
2022-08-14,407.55,407.55,407.55,407.55,17.272727272727273,0.5266666666666666
2022-08-15,407.5,407.5,407.5,407.5,16.81818181818182,-0.04
2022-08-16,405.0,405.0,405.0,405.0,16.363636363636363,-0.61
2022-08-17,413.9,413.9,413.9,413.9,15.90909090909091,2.2
2022-08-18,413.9,413.9,413.9,413.9,15.454545454545455,0.0
2022-08-19,416.25,416.25,416.25,416.25,15.0,0.57
2022-08-20,416.95,416.95,416.95,416.95,14.545454545454547,0.5466666666666666
2022-08-21,417.65000000000003,417.65000000000003,417.65000000000003,417.65000000000003,14.09090909090909,0.5233333333333333
2022-08-22,418.35,418.35,418.35,418.35,13.636363636363637,0.5
2022-08-23,417.6,417.6,417.6,417.6,13.181818181818182,-0.18
2022-08-24,412.6,412.6,412.6,412.6,12.727272727272727,-1.2
2022-08-25,417.5,417.5,417.5,417.5,12.272727272727273,1.19
2022-08-26,417.4,417.4,417.4,417.4,11.818181818181818,-0.02
2022-08-27,419.18333333333334,419.18333333333334,419.18333333333334,419.18333333333334,11.363636363636363,0.41333333333333333
2022-08-28,420.96666666666664,420.96666666666664,420.96666666666664,420.96666666666664,10.90909090909091,0.8466666666666667
2022-08-29,422.75,422.75,422.75,422.75,10.454545454545455,1.28
2022-08-30,414.55,414.55,414.55,414.55,10.0,-1.94
2022-08-31,425.0,425.0,425.0,425.0,10.0,2.52
2022-09-01,427.35,427.35,427.35,427.35,10.0,0.55
2022-09-02,435.0,435.0,435.0,435.0,10.0,1.79
2022-09-03,442.6,442.6,442.6,442.6,10.0,2.9400000000000004
2022-09-04,450.2,450.2,450.2,450.2,10.0,4.09
2022-09-05,457.8,457.8,457.8,457.8,10.0,5.24
2022-09-06,450.25,450.25,450.25,450.25,0.0,-1.65
2022-09-07,439.0,439.0,439.0,439.0,20.0,-2.5
2022-09-08,440.35,430.0,440.0,430.0,20.0,0.31
2022-09-09,435.25,435.25,435.25,435.25,25.0,-1.16
2022-09-10,436.0,435.8333333333333,435.8333333333333,435.5,30.0,-0.6
2022-09-11,436.75,436.4166666666667,436.4166666666667,435.75,35.0,-0.040000000000000036
2022-09-12,437.5,437.0,437.0,436.0,40.0,0.52
2022-09-13,439.35,436.5,438.0,436.5,30.0,0.42
2022-09-14,444.2,444.2,444.2,444.2,0.0,1.1
2022-09-15,445.5,445.5,445.5,445.5,0.0,0.29
2022-09-16,439.0,439.0,439.0,439.0,0.0,-1.46
2022-09-17,439.01666666666665,439.01666666666665,439.01666666666665,439.01666666666665,2.5,-0.97
2022-09-18,439.03333333333336,439.03333333333336,439.03333333333336,439.03333333333336,5.0,-0.48
2022-09-19,439.05,439.05,439.05,439.05,7.5,0.01
2022-09-20,441.3,441.3,441.3,441.3,10.0,0.51
2022-09-21,444.5,440.0,440.0,440.0,20.0,0.73
2022-09-22,435.65,435.65,435.65,435.65,0.0,-1.99
2022-09-23,435.2,435.2,435.2,435.2,6.363636363636363,-0.1
2022-09-24,436.1333333333333,436.1333333333333,436.1333333333333,436.1333333333333,12.727272727272727,0.14666666666666667
2022-09-25,437.06666666666666,437.06666666666666,437.06666666666666,437.06666666666666,19.09090909090909,0.3933333333333333
2022-09-26,438.0,438.0,438.0,438.0,25.454545454545453,0.64
2022-09-27,437.65,437.65,437.65,437.65,31.818181818181817,-0.08
2022-09-28,436.0,436.0,436.0,436.0,38.18181818181818,-0.38
2022-09-29,435.75,435.75,435.75,435.75,44.54545454545455,-0.06
2022-09-30,433.7,433.7,433.7,433.7,50.90909090909091,-0.47
2022-10-01,422.96666666666664,422.1333333333333,422.1333333333333,422.1333333333333,57.272727272727266,-2.786666666666667
2022-10-02,412.23333333333335,410.56666666666666,410.56666666666666,410.56666666666666,63.63636363636363,-5.1033333333333335
2022-10-03,401.5,399.0,399.0,399.0,70.0,-7.42
2022-10-04,404.0,404.0,404.0,404.0,10.0,0.62
2022-10-05,396.25,396.25,396.25,396.25,10.0,-1.92
2022-10-06,400.0,400.0,400.0,400.0,90.0,0.95
2022-10-07,385.8,385.0,385.0,385.0,20.0,-3.55
2022-10-08,386.03333333333336,385.5,385.5,385.5,16.666666666666668,-2.3066666666666666
2022-10-09,386.26666666666665,386.0,386.0,386.0,13.333333333333332,-1.063333333333333
2022-10-10,386.5,386.5,386.5,386.5,10.0,0.18
2022-10-11,391.15,391.15,391.15,391.15,40.0,1.2
2022-10-12,403.0,405.0,405.0,405.0,40.0,3.03
2022-10-13,393.5,397.0,397.0,397.0,20.0,-2.36
2022-10-14,392.5,392.5,392.5,392.5,10.0,-0.25
2022-10-15,392.3833333333333,392.3833333333333,392.3833333333333,392.3833333333333,10.0,-0.19666666666666666
2022-10-16,392.26666666666665,392.26666666666665,392.26666666666665,392.26666666666665,10.0,-0.1433333333333333
2022-10-17,392.15,392.15,392.15,392.15,10.0,-0.09
2022-10-18,387.85,387.85,387.85,387.85,10.0,-1.1
2022-10-19,391.0,391.0,391.0,391.0,10.0,0.81
2022-10-20,391.95,391.95,391.95,391.95,10.0,0.24
2022-10-21,390.0,390.0,390.0,390.0,20.0,-0.5
2022-10-22,390.0,390.0,390.0,390.0,30.0,-0.33333333333333337
2022-10-23,390.0,390.0,390.0,390.0,40.0,-0.16666666666666669
2022-10-24,390.0,390.0,390.0,390.0,50.0,0.0
2022-10-25,388.15,388.15,388.15,388.15,60.0,-0.47
2022-10-26,386.5,386.5,386.5,386.5,30.0,-0.43
2022-10-27,385.6,385.6,385.6,385.6,26.0,-0.23
2022-10-28,385.7,385.7,385.7,385.7,22.0,0.03
2022-10-29,375.9,377.96666666666664,377.96666666666664,375.6333333333333,18.0,-2.5200000000000005
2022-10-30,366.1,370.23333333333335,370.23333333333335,365.56666666666666,14.0,-5.07
2022-10-31,356.3,362.5,362.5,355.5,10.0,-7.62
2022-11-01,359.0,359.0,359.0,359.0,70.0,0.76
2022-11-02,361.0,361.0,361.0,361.0,65.0,0.56
2022-11-03,351.0,354.0,354.0,354.0,60.0,-2.77
2022-11-04,349.5,349.5,349.5,349.5,20.0,-0.43
2022-11-05,347.96666666666664,348.6666666666667,348.6666666666667,348.0,50.0,-0.7266666666666667
2022-11-06,346.43333333333334,347.8333333333333,347.8333333333333,346.5,80.0,-1.0233333333333334
2022-11-07,344.9,347.0,347.0,345.0,110.0,-1.32
2022-11-08,339.0,340.0,340.0,338.5,40.0,-1.71
2022-11-09,324.75,329.0,330.0,329.0,50.0,-4.2
2022-11-10,324.25,325.0,325.0,325.0,30.0,-0.15
2022-11-11,326.8,326.8,326.8,326.8,10.0,0.79
2022-11-12,327.98333333333335,327.98333333333335,327.98333333333335,327.98333333333335,10.0,0.89
2022-11-13,329.1666666666667,329.1666666666667,329.1666666666667,329.1666666666667,10.0,0.9900000000000001
2022-11-14,330.35,330.35,330.35,330.35,10.0,1.09
2022-11-15,341.0,341.0,341.0,341.0,10.0,3.22
2022-11-16,332.55,332.55,332.55,332.55,20.0,-2.48
2022-11-17,334.6,334.6,334.6,334.6,20.0,0.62
2022-11-18,343.45,343.45,343.45,343.45,10.0,2.64
2022-11-19,345.96666666666664,345.96666666666664,345.96666666666664,345.96666666666664,10.0,2.4933333333333336
2022-11-20,348.48333333333335,348.48333333333335,348.48333333333335,348.48333333333335,10.0,2.3466666666666667
2022-11-21,351.0,351.0,351.0,351.0,10.0,2.2
2022-11-22,347.15,347.15,347.15,347.15,10.0,-1.1
2022-11-23,346.45,346.45,346.45,346.45,10.0,-0.2
2022-11-24,347.35,347.75,347.75,347.75,10.0,0.26
2022-11-25,349.4,362.0,362.0,362.0,10.0,0.59
2022-11-26,359.26666666666665,368.0,368.0,368.0,10.0,3.216666666666667
2022-11-27,369.1333333333333,374.0,374.0,374.0,10.0,5.843333333333334
2022-11-28,379.0,380.0,380.0,380.0,10.0,8.47
2022-11-29,387.4,390.0,390.0,390.0,30.0,2.22
2022-11-30,398.5,397.0,397.0,397.0,60.0,2.87
2022-12-01,385.0,385.0,385.0,385.0,10.0,-3.39
2022-12-02,391.0,391.0,391.0,391.0,10.0,1.56
2022-12-03,394.1666666666667,395.6666666666667,395.6666666666667,394.0,10.0,1.85
2022-12-04,397.3333333333333,400.3333333333333,400.3333333333333,397.0,10.0,2.14
2022-12-05,400.5,405.0,405.0,400.0,10.0,2.43
2022-12-06,408.8,408.8,408.8,408.8,10.0,2.07
2022-12-07,405.65,405.0,405.0,405.0,10.0,-0.77
2022-12-08,395.5,395.5,395.5,395.5,10.0,-2.5
2022-12-09,402.5,405.0,405.0,400.0,30.0,1.77
2022-12-10,401.75,403.6666666666667,403.6666666666667,400.3333333333333,20.0,0.9933333333333333
2022-12-11,401.0,402.3333333333333,402.3333333333333,400.6666666666667,10.0,0.21666666666666656
2022-12-12,400.25,401.0,401.0,401.0,0.0,-0.56
2022-12-13,404.5,405.0,405.0,405.0,20.0,1.06
2022-12-14,404.0,404.0,404.0,404.0,40.0,-0.12
2022-12-15,401.9,403.0,403.0,403.0,10.0,-0.52
2022-12-16,403.0,405.0,405.0,405.0,100.0,0.27
2022-12-17,402.45,403.78333333333336,403.78333333333336,403.78333333333336,82.0,0.04333333333333336
2022-12-18,401.90000000000003,402.56666666666666,402.56666666666666,402.56666666666666,64.0,-0.1833333333333333
2022-12-19,401.35,401.35,401.35,401.35,46.0,-0.41
2022-12-20,400.05,400.05,400.05,400.05,28.0,-0.32
2022-12-21,401.4,401.4,401.4,401.4,10.0,0.34
2022-12-22,400.65,400.65,400.65,400.65,8.571428571428571,-0.19
2022-12-23,401.1,401.1,401.1,401.1,7.142857142857142,0.11
2022-12-24,400.95000000000005,400.95000000000005,400.95000000000005,400.95000000000005,5.714285714285714,0.045
2022-12-25,400.8,400.8,400.8,400.8,4.285714285714286,-0.020000000000000004
2022-12-26,400.65,400.65,400.65,400.65,2.8571428571428568,-0.085
2022-12-27,400.5,400.5,400.5,400.5,1.4285714285714288,-0.15
2022-12-28,402.1,402.5,402.5,402.5,0.0,0.4
2022-12-29,404.15,404.15,404.15,404.15,23.333333333333332,0.51
2022-12-30,404.15,390.0,390.0,390.0,46.666666666666664,0.0
2022-12-31,401.3875,391.5,391.5,390.5,70.0,-0.6825
2023-01-01,398.625,393.0,393.0,391.0,93.33333333333333,-1.365
2023-01-02,395.8625,394.5,394.5,391.5,116.66666666666666,-2.0475
2023-01-03,393.1,396.0,396.0,392.0,140.0,-2.73
2023-01-04,394.55,390.0,395.0,390.0,30.0,0.37
2023-01-05,397.5,395.0,399.0,395.0,90.0,0.75
2023-01-06,396.15,400.0,400.0,400.0,30.0,-0.34
2023-01-07,395.3833333333333,399.0,399.0,398.3333333333333,63.333333333333336,-0.42
2023-01-08,394.6166666666667,398.0,398.0,396.6666666666667,96.66666666666667,-0.5
2023-01-09,393.85,397.0,397.0,395.0,130.0,-0.58
2023-01-10,390.45,395.0,395.0,393.0,50.0,-0.86
2023-01-11,370.0,385.0,385.0,380.0,120.0,-5.24
2023-01-12,377.5,377.0,377.0,377.0,160.0,2.03
2023-01-13,370.25,370.25,370.25,370.25,30.0,-1.92
2023-01-14,369.75,370.1666666666667,370.1666666666667,370.1666666666667,40.0,-1.4166666666666665
2023-01-15,369.25,370.0833333333333,370.0833333333333,370.0833333333333,50.0,-0.9133333333333333
2023-01-16,368.75,370.0,370.0,370.0,60.0,-0.41
2023-01-17,369.25,369.25,369.25,369.25,0.0,0.14
2023-01-18,368.0,368.0,368.0,368.0,0.0,-0.34
