MYRUSD,SGDUSD,THBUSD,USDIDR
4.321304529329425,-0.7123292837707372,3.6141010571858563,-3.457501571250601
4.259943842735817,-0.7856594735560759,3.3917694727721055,-3.615347506252079
4.237619875384098,-0.3229656277261903,3.6784717312692994,-3.9528644361457532
4.184854917054853,-0.415032908403011,3.3989365324508256,-4.036620964927519
4.155819349849248,-0.5412939042842381,3.306103232714296,-3.960851859920626
4.126783782643656,-0.6675549001654616,3.2132699329777705,-3.8850827549137366
4.097748215438072,-0.7938158960466886,3.120436633241325,-3.809313649906843
3.9510388157409215,-0.997270296961606,2.8720074745975905,-3.684341161264089
3.989501110962489,-0.8546778218085133,2.8655277899215683,-3.9723851453855383
4.162480433681485,-0.3040115171992478,3.083233349133752,-3.922450571373012
4.087698013975869,-0.03542371756052508,3.2145158600784973,-3.782412542158224
4.090042065207282,-0.08480373923206899,3.1446036331884115,-3.759923679011391
4.092386116438709,-0.1341837609036229,3.0746914062984128,-3.737434815864553
4.094730167670137,-0.1835637825751668,3.004779179408533,-3.7149459527177204
3.7391897816854662,-0.3402685436067294,2.6014616049457517,-3.699097899526337
3.808077353423706,-0.2533931881938353,2.7383112324362346,-3.6313807620044205
3.6714277350961417,-0.3220876696186497,2.5430327818434852,-3.5056431248754407
3.727108311738727,-0.2763635804957966,2.7197934064114997,-3.6397413920586943
3.777447315964618,-0.3269484920897364,2.629899486919768,-3.6458331537523225
3.827786320190528,-0.37753340368366944,2.540005567428159,-3.6519249154459477
3.8781253244164398,-0.4281183152776092,2.45011164793655,-3.6580166771395763
3.790055134379201,-0.47835320066552034,2.3525445618406273,-3.6018485755570007
3.884768527384656,-0.12418836751397942,2.817071528842715,-3.7008098228754425
3.981308956315119,0.07277598311569747,3.1166727345576715,-3.684608327485774
3.9529986996301303,-0.10020241918200254,3.139540100757952,-3.607613743536165
3.927136280716406,-0.1454631899181481,3.0230377946106914,-3.61584508934682
3.901273861802686,-0.19072396065430036,2.906535488463592,-3.6240764351574777
3.8754114428889666,-0.23598473139044593,2.790033182316533,-3.6323077809681332
3.833146210732967,-0.22945737138214126,2.8684115364441656,-3.7009224757555863
3.865777143309572,-0.4664303942450531,2.650295251013518,-3.5689172142637275
3.8232040869371797,-0.5257744449150934,2.672786517053637,-3.5244128881097136
3.7815355448409815,-0.6921366181072808,2.719677050077345,-3.5054680933339637
3.7602953541408004,-0.7394242220850388,2.6880605237674793,-3.5321017403778385
3.739055163440638,-0.78671182606281,2.6564439974577363,-3.5587353874217116
3.7178149727404644,-0.833999430040568,2.6248274711480772,-3.5853690344655864
3.6153510655077774,-0.8814255118000603,2.5524841408365693,-3.574268639353442
3.6098606863071665,-0.8334517079851324,2.699275818177026,-2.5871631857471185
3.638432729424139,-0.44065638025208864,2.7426093201450734,-3.583294860474853
3.5922984932230455,-0.2468805821633003,2.4652573878119868,-3.519074762985302
3.5624807164634777,-0.29904786939773426,2.4874127517650124,-3.5796842990235573
3.5326629397039326,-0.3512151566321549,2.50956811571799,-3.6402938350618133
3.502845162944386,-0.4033824438665889,2.5317234796711765,-3.7009033711000683
3.299848946882996,-0.7226211774351287,2.385351038477178,-3.6423964827812307
3.192958835150313,-1.0835997426033377,2.2458239191969005,-3.621746697804591
2.9039762509474656,-0.7498685633516332,2.2027008780014246,-3.6725541997558335
2.723056014489982,-0.9683731044891829,2.024513863327678,-3.4453010003367286
2.57761871559635,-1.1263812221838188,1.972729340090599,-3.458833704924552
2.432181416702718,-1.2843893398784485,1.9209448168535599,-3.4723664095123805
2.2867441178091066,-1.4423974575730847,1.8691602936166478,-3.4858991141002034
2.036309650051615,-1.6174970993924376,1.6734509987312123,-3.206303451425672
2.196895955291766,-1.9776546444705554,1.3631947026991327,-3.220531523459965
1.8990167912474862,-2.317876184592312,1.1815324764258428,-3.191791519347881
1.9052125392519719,-2.511583290766014,1.1777211467674642,-3.0519699791397654
1.93568250129811,-2.490587043945067,1.2548106714823992,-3.036244832876857
1.9661524633442593,-2.4695907971241193,1.3319001961972112,-3.020519686613948
1.9966224253904041,-2.448594550303172,1.4089897209123508,-3.0047945403510394
1.9888790719015867,-2.516293140682583,1.057992963304078,-2.9418923155206986
1.9888790719015867,-2.3930957514065048,1.2900610902387966,-3.1105990223621043
2.0380835985845676,-1.8387789156253562,1.6676991158713381,-3.3042831496190126
1.9789261924698007,-2.512104490731045,1.2726532570071831,-3.162359618164355
1.9028866472690646,-2.608174699465719,1.2191282080131833,-3.101826770546653
1.8268471020683301,-2.7042449082003923,1.1656031590192204,-3.0412939229289457
1.7508075568676102,-2.800315116935066,1.112078110025302,-2.9807610753112437
1.636028543734416,-2.8905805141792156,0.8407286143971576,-2.7949490373158845
1.6398988360885043,-2.883356493197698,0.7408619021244058,-2.933379813635051
1.6597055671812777,-2.995107342048849,0.7085149167893242,-2.7634056384216654
1.4804104209786302,-3.333848582079014,0.5801772936892505,-2.498556433798723
1.4640108687625761,-3.2742511232352483,0.5991176609166339,-2.4976042894117954
1.4476113165465325,-3.2146536643914927,0.6180580281440539,-2.496652145024875
1.4312117643304836,-3.155056205547727,0.6369983953716402,-2.495700000637947
1.9357719761886005,-2.8443824916281075,0.7047529224944086,-2.4380283989014515
1.5677583249663967,-2.5139890217669723,0.9408399850672308,-2.420088418084318
1.428752158861189,-2.8040087036801764,0.8716891179946835,-2.185648300609183
1.4058093070835498,-2.1431043821736986,1.1843772662815648,-2.4775553998322914
1.4555070304038884,-2.081215664858286,1.2379799311088866,-2.4682572545546515
1.5052047537242321,-2.0193269475428637,1.291582595936327,-2.4589591092770173
1.554902477044592,-1.957438230227451,1.345185260763769,-2.449660963999377
1.5296792515259545,-1.6466530340073957,1.592164862566277,-2.5140399851121122
1.479017430334536,-1.503209999504278,1.5949749150214942,-2.4957805197604257
1.455147743125242,-1.6936370990486374,1.430580326897322,-2.627855897561207
1.480180211778321,-1.4571173181058388,1.513697926929227,-2.7025857571423133
1.555424420000761,-1.345386534533425,1.5801376973262644,-2.735182792266061
1.6306686282232183,-1.233655750961001,1.6465774677231764,-2.7677798273898095
1.7059128364456744,-1.1219249673885872,1.7130172381203341,-2.8003768625135574
1.7906687581292378,-1.139987340672641,1.6006659326725936,-2.879216682680484
1.6514809548754865,-1.3926264558311947,1.3831075419970622,-2.8487698861797037
1.5918363404727154,-1.6776294602217285,1.2346097301531376,-2.9872008214871237
1.5447069264787232,-1.4001149016635253,1.3969856153922626,-3.3119729170858836
1.5375893012818147,-1.5007699235741416,1.3404626073588641,-3.3052683259120266
1.5304716760849004,-1.6014249454847442,1.2839395993255858,-3.2985637347381647
1.5233540508880077,-1.7020799673953606,1.2274165912923474,-3.291859143564308
1.5031390184681905,-1.8626214931535723,1.0880255381625275,-3.253833805872485
1.4777876001010155,-1.6783790823670364,1.082321922556159,-3.175513550426686
1.4816443635320742,-1.8511698778907963,0.9883892303294192,-3.037140825272019
1.46381202412246,-2.3462504549230907,0.7901274292675714,-2.6722118237905694
1.4211168474947073,-2.553181495780818,0.6701559907216376,-2.671156277063162
1.3784216708669712,-2.7601125366385384,0.5501845521758671,-2.6701007303357587
1.3357264942392313,-2.9670435774962653,0.4302131136300982,-2.6690451836083517
1.1565385299097914,-3.1296478050832244,0.2979337649838382,-1.9269001557141625
1.1476256774623739,-3.044216837403444,0.06479961554494083,-2.10397768302558
1.2813811979515697,-2.6392847931249532,0.2929360084774903,-2.161149908979201
1.3932920051502253,-2.472891263041653,0.019208727104032167,-1.9404508728766294
1.3908037791812464,-2.561302601518722,-0.08690287187941055,-1.8872196732218274
1.388315553212284,-2.6497139399958067,-0.19301447086273293,-1.8339884735670282
1.385827327243322,-2.738125278472876,-0.29912606984601003,-1.780757273912226
1.3971107709992305,-2.6697675522211686,-0.44002329457024203,-1.7426190487169495
1.4085538964024138,-2.626303724009673,-0.43805325564893816,-1.6974269955414478
1.3405424286249623,-2.7349227113563064,-0.5058559916972637,-1.6672821090491086
1.3379916748593168,-2.801833489932357,-0.6937467430067473,-1.6589824246196456
1.3530865161732628,-2.711326876017975,-0.6594699105458333,-1.6745854015342077
1.368181357487217,-2.6208202621036003,-0.6251930780848775,-1.6901883784487683
1.3832761988011855,-2.5303136481892183,-0.5909162456237516,-1.7057913553633304
1.3806783430582783,-2.556971720331816,-0.3858812433442331,-1.8134112866937395
1.4280037354886643,-2.776472144181384,-0.1157905152008417,-1.6037785332690524
1.3836707673277804,-3.0945728509133725,-0.10821685641014221,-1.4545811191919198
1.3129236035967256,-3.0524295222749265,-0.5356477975652378,-1.2785851700976076
1.309765922120294,-3.1438088796487174,-0.6538487605332224,-1.2648868407616052
1.306608240643864,-3.2351882370225162,-0.7720497235010364,-1.2511885114256056
1.3034505591674503,-3.326567594396307,-0.8902506864688152,-1.2374901820896032
1.2290081033420002,-3.4950969966048504,-1.1152279402910785,-1.0437814967232901
1.14656457061732,-4.006150004887952,-1.526516471152026,-0.902328096259026
1.0941644827279668,-3.9479257083346697,-1.7771419959281622,-1.032985812546688
1.0704275078607228,-3.72133749742797,-1.565600779972325,-1.1485223454117497
1.0700464087198014,-3.7124737624423285,-1.5169093436697947,-1.140410312153958
1.0696653095788744,-3.7036100274566928,-1.4682179073671877,-1.1322982788961706
1.0692842104379583,-3.694746292471051,-1.4195264710644513,-1.1241862456383789
1.0429737566352875,-4.091673021713198,-1.9000843907126441,-1.0658400903622907
0.9598911741531864,-4.212191284261273,-1.856405688293394,-0.9806261202065497
0.9302902775389117,-4.045320216012715,-1.9986090695342482,-0.8806142051003196
0.8450114341734081,-3.857212214787733,-2.4080914969887512,-0.8626834393167242
0.8350888284638461,-3.72879203444902,-2.4092624134145724,-0.9443516121855984
0.8251662227542869,-3.600371854110301,-2.410433329840264,-1.0260197850544754
0.8152436170447506,-3.471951673771588,-2.4116042462659184,-1.1076879579233496
0.7476121104516295,-3.3616495719303088,-2.559027233858043,-1.1269492394742986
0.7882203089209531,-3.028030916424297,-2.4494200310582537,-1.1275158505910177
0.742813828439658,-3.132112745143668,-2.64883473735767,-0.9453928898131317
0.7119364161781822,-2.828937960726938,-2.676206871569775,-1.0006414135585757
0.7254871789149941,-2.8051872347079847,-2.632383781086339,-1.0100282033511407
0.739037941651806,-2.781436508689036,-2.5885606906028613,-1.0194149931437058
0.752588704388618,-2.757685782670084,-2.5447376001192215,-1.0288017829362706
0.7329409124776806,-2.6249951205550723,-2.5563565795858723,-1.099636370223414
0.6949065801736042,-2.7886361488491556,-2.6609603699818187,-1.0769632153364768
0.7032887777747321,-2.2677305978652202,-2.494584745338953,-1.3496467435337953
0.7697400617728731,-2.1100113738257584,-2.0704059625764457,-1.6149914990116256
0.7701799190361124,-2.1224074574773444,-2.01134667755802,-1.6345068330742571
0.7706197762993381,-2.13480354112894,-1.9522873925395958,-1.6540221671368962
0.771059633562595,-2.147199624780526,-1.8932281075210877,-1.6735375011995277
0.7427806726465332,-1.884242864676489,-1.671028599401584,-1.6100579015859275
0.7083717560633708,-2.354749546494605,-1.8742564603035272,-1.4628129103943674
0.6997075465181972,-2.1096603830733223,-1.7859209874110356,-1.3971073328129375
0.6940257260623063,-1.859079775052014,-1.147847505159186,-1.4175306393879812
0.6926865621098542,-1.9768291629855306,-1.124739557696166,-1.4412089558933645
0.6913473981574169,-2.09457855091903,-1.1016316102330606,-1.4648872723987418
0.690008234204989,-2.212327938852546,-1.0785236627699564,-1.4885655889041254
0.6886152021938781,-1.9656747708129316,-0.7092635920614312,-1.6723996628463507
0.7137668058366918,-1.8294106291390742,-0.492564490796744,-1.636363305931269
0.7314900234547312,-1.2464382405287515,-0.34752625687903205,-2.0281095175594763
0.8313772482204222,-1.3124258801104416,-0.273295324995248,-2.155928045902574
0.8267446200617753,-1.3622783121906776,-0.3304545754564265,-2.200611823338184
0.8221119919031366,-1.4121307442709203,-0.3876138259174788,-2.2452956007737868
0.8174793637445168,-1.4619831763511564,-0.4447730763784513,-2.289979378209397
0.649518048780211,-1.9739987060453683,-0.7266168374375748,-1.9274964582180107
0.5867567738617859,-2.0724647006565844,-0.5335316882385498,-2.019591330032471
0.5504253918608686,-2.2683013019679246,-0.7384062360573048,-1.902454416915889
0.4711995040633917,-2.6453857732005015,-0.9811114075608002,-1.6084527725426065
0.45985407047916405,-2.820614877144001,-1.0867606618728916,-1.607821346512099
0.4485086368949526,-2.9958439810875146,-1.1924099161848218,-1.6071899204815927
0.43716320331075065,-3.171073085031014,-1.2980591704967062,-1.6065584944510851
0.342482949315911,-3.369005480058241,-1.7193908716901634,-1.3739119342048998
0.28373959296873996,-3.1634880484052643,-1.6442560330326623,-1.643768667569858
0.36160997585195315,-3.106904141139687,-1.531591439762692,-1.7035525475753708
0.5137409475516468,-2.8697635217705217,-1.3251424022029559,-1.9137080202394383
0.5134413773276165,-3.0661653241380025,-1.5614969248244341,-1.8418665007267394
0.5131418071035877,-3.262567126505493,-1.7978514474457863,-1.7700249812140356
0.5128422368795629,-3.4589689288729732,-2.0342059700670574,-1.6981834617013367
0.38846824033998273,-3.3476506383111153,-2.073266500723329,-1.5058067241957942
0.46264768912758336,-3.453555772770567,-2.2236859428115774,-1.6290239107888465
0.445662347121623,-3.6275858059409414,-2.5483103094269977,-1.5752857478868474
0.3934128285943691,-3.7689561298799936,-2.676552776322629,-1.4408201257583868
0.39375667744747894,-3.8316929489466798,-2.655765663834475,-1.451849856083004
0.39410052630061043,-3.8944297680133766,-2.6349785513460358,-1.4628795864076198
0.39444437515374187,-3.9571665870800627,-2.6141914388576786,-1.473909316732237
0.2615973280788359,-3.902065291586684,-2.349459520612437,-1.491311318665771
0.17468692154706086,-4.252468572993481,-2.5908733759362943,-1.377325844405516
0.16728900500520968,-4.084802107554988,-2.286375658497127,-1.5187802565537176
0.20950261915908655,-3.853579837321989,-2.117125739494349,-1.5131836459333419
0.20267484385737178,-3.7343394781823727,-2.111924810307425,-1.5720082167661955
0.19584706855566106,-3.6150991190427533,-2.1067238811205082,-1.6308327875990447
0.18901929325395708,-3.495858759903136,-2.1015229519333802,-1.6896573584318983
0.12405578567483332,-3.4485168184939647,-2.012853172893235,-1.5359636844940798
0.0558933911299476,-4.078309952673954,-2.485164022047159,-1.2480430010027945
-0.16638877278718192,-4.137060880523704,-2.5861680836833267,-1.3662676818975712
-0.24358405807090866,-4.358926398372875,-2.999976403006153,-1.267979322136619
-0.25304590165086427,-4.298568788791663,-2.942395625509473,-1.245259466055202
-0.2625077452308131,-4.238211179210456,-2.8848148480126308,-1.2225396099737793
-0.27196958881076333,-4.177853569629243,-2.82723407051579,-1.1998197538923627
0.4831547786748288,-4.276627390020444,-2.942578876327981,-1.4068947850712352
-0.15829077644644776,-4.535676713257123,-3.1006838530726757,-1.0397071746222817
-0.4004925472358271,-5.068163466044892,-3.4426301807317854,-1.0014541494745937
-0.6506223773946068,-5.186355744219806,-3.632582003304368,-0.9070357157278022
-0.7037214313735364,-5.468300437748851,-3.7656559386258723,-0.8623073317270196
-0.7568204853524659,-5.750245131277879,-3.898729873947377,-0.8175789477262397
-0.8099195393313845,-6.032189824806923,-4.031803809268675,-0.772850563725457
-0.8937984298769559,-6.393727729855941,-4.435230555400844,-0.3209502436158859
-1.1719842650618046,-6.693325991891213,-4.622158613135312,-0.2672342291139121
-1.366053467554954,-6.480646803438047,-4.491687092507563,-0.2564805729535384
-1.3775104739813735,-6.080575447497438,-4.3201725693464015,-0.23555788650980106
-1.4039187436505032,-6.144320902040213,-4.335157731541409,-0.16346447396376002
-1.4303270133196273,-6.208066356582991,-4.350142893736369,-0.09137106141771754
-1.4567352829887539,-6.271811811125764,-4.36512805593121,-0.019277648871676503
-1.5372032543302856,-5.905334572091341,-4.1655908637185535,0.06867643125557568
-1.4365737191684411,-5.461090442891199,-3.657097867471859,-0.27518092017290907
-1.3717484172245653,-5.444725686382974,-3.6326543787238346,-0.22893799179526436
-1.466903409879362,-5.8990630779711815,-3.6428236258398146,-0.12561611840110656
-1.5023385813611556,-6.028858586803929,-3.781344412915349,-0.08799814762051161
-1.5377737528429503,-6.158654095636677,-3.919865199990845,-0.05038017683992101
-1.5732089243247394,-6.288449604469424,-4.058385987066217,-0.012762206059326056
-1.6536336829041793,-6.4621727288693664,-4.563980751645724,0.3515441073807476
-1.8624688004828571,-6.551204195789948,-4.669700841402556,0.3731553134451408
-1.9537904757453657,-6.296830764047861,-4.451606209047455,0.30518977035214423
-2.0679897697234284,-5.817665420641345,-4.552513909305314,0.5134886771371847
-2.1073394950910878,-5.726560253555838,-4.653114197747995,0.5882179258830781
-2.1466892204587253,-5.635455086470313,-4.753714486190637,0.6629471746289775
-2.186038945826367,-5.544349919384806,-4.854314774633237,0.7376764233748708
-2.3125622617553825,-5.220151544110502,-4.629398583513132,0.7815774109040635
-2.3322238047701607,-5.245158702923107,-4.683969427616202,0.893164408023446
-2.375932567105972,-5.541418614713176,-4.911714651955019,1.3852533878604811
-2.4730601001677397,-5.528481134625579,-4.840085344470802,1.2567325514891932
-2.4977209567490557,-5.370245577672685,-4.7699122933208,1.3091715662189205
-2.522381813330367,-5.212010020719801,-4.699739242170718,1.3616105809486432
-2.5470426699116833,-5.053774463766907,-4.629566191020633,1.4140495956783703
-2.5460165149254324,-5.253970273838578,-4.783414041658949,1.3104537772762557
-2.4678652659356968,-4.783427099313923,-4.423523318247168,1.1907964039453522
-2.2577728763693194,-4.041354041031897,-4.12720140129224,1.0420436638100339
-2.3233900238352083,-4.41088668843771,-4.256414188992168,1.183407768327788
-2.3500035069513654,-4.4854872607202765,-4.313120134493808,1.2109772733604747
-2.3766169900674847,-4.560087833002854,-4.369826079995575,1.2385467783931574
-2.4032304731836214,-4.634688405285421,-4.426532025497012,1.2661162834258444
-2.408665982165988,-4.750654846902385,-4.500955062698443,1.5432372517684871
-2.5491786566132295,-4.730892943215874,-4.082099359956185,1.6827956455752533
-2.5654993162973323,-5.0894469685997175,-4.326934763135659,1.8043431799551979
-2.6251172567833954,-5.0519607934982975,-4.360298097042859,1.9601388483429347
-2.6291311372331854,-4.773961631831591,-4.134362234320555,1.8059571529720184
-2.6331450176829643,-4.495962470164877,-3.9084263715982495,1.6517754576011088
-2.637158898132741,-4.21796330849817,-3.6824905088759405,1.497593762230192
-2.6177222910651388,-3.7638735491720836,-3.4327380023304697,1.6436774201444146
-2.4152105034359406,-3.5512289590784247,-2.87734247598239,1.569818793247315
-2.0855587908658726,-3.569872311551619,-2.690253797859446,1.5876330995768502
-1.9334707077444464,-2.2694055061692486,-1.634347665201763,0.8691556259488746
-1.6919405728781483,-2.0597549157307196,-1.5736612944339172,0.8914453308614713
-1.4504104380118457,-1.8501043252922003,-1.5129749236660293,0.9137350357740633
-1.2088803031455235,-1.6404537348536712,-1.4522885528980134,0.93602474068666
-0.8122564440914528,-1.4156192610639478,-0.938301805686139,1.122956039123679
-0.4367578616801443,-1.3589898336870494,-0.8654164098660436,1.2580188489824247
-0.41351145498647246,-1.457398536703939,-1.2422306664500742,1.6427906947312514
-0.4613365650470519,-1.6579180276454717,-1.2331022143330757,1.8049274610577402
-0.4891187278716358,-1.7200494930742458,-1.2548515641432654,1.742526660887168
-0.5169008906962198,-1.7821809585030302,-1.2766009139534122,1.680125860716589
-0.5446830535207983,-1.8443124239318043,-1.2983502637635191,1.6177250605460172
-0.7556496419554206,-2.1747706295282248,-1.8957997591163185,1.935063645527947
-0.6797717446130151,-2.0484605498637887,-1.6984578165920956,1.6362243173275741
-0.4887217405651393,-1.7579884269015227,-1.4136953287770075,1.5113112269065871
0.36290575335187375,-1.713582320290643,-1.1182246462899903,1.5006145657537697
0.3831730361182145,-1.7804209646157765,-1.193053617734724,1.5795306968965275
0.4034403188845756,-1.8472596089409066,-1.2678825891794179,1.6584468280392806
0.4237076016509407,-1.91409825326604,-1.342711560624112,1.7373629591820383
0.3671858606207263,-1.92954036073687,-1.0400664356994669,1.9399255530056385
0.2163462049680437,-1.5950957437629971,-0.531106160883074,1.8565746188290606
0.6241409716457051,-0.3341377249674534,0.09600883880270344,1.3357253610411282
1.4070243095313966,0.012442612890314373,0.43162829713806233,0.42738845122840713
1.4803653991073662,0.10581936540193648,0.48235819544844916,0.4969353532460517
1.5537064886833414,0.19919611791354846,0.533088093758836,0.5664822552636903
1.6270475782593206,0.2925728704251706,0.5838179920693446,0.6360291572813349
1.7130287279344363,-0.19381646258871596,0.05904002922914013,1.1388995412452823
1.423805405625294,-0.3546974569784074,0.05736999502148795,1.4323181563301588
1.427381787703552,-0.11399805380238506,0.3648439930113077,1.3808056274248957
1.4060875344498163,0.10484152162469286,0.5662138997215901,1.262535110050546
1.3668079433386346,0.07275401630562806,0.5668393632903439,1.3041842493428266
1.3275283522274586,0.040666510986559934,0.5674648268592676,1.3458333886351015
1.2882487611162876,0.008579005667495136,0.5680902904282287,1.387482527927382
1.1815086855637176,0.09784183707672242,0.48014055068335504,1.5637819986984938
1.1500919970285173,0.5599491076972104,0.8149613604127123,1.2721013444033258
1.4367643299413388,0.32687881110093037,0.7389998189489617,1.0637457842766693
1.1715527015540887,-0.4487567778074985,0.030788657537141665,1.4661684755044389
1.152779780193402,-0.40687827691835654,0.1546346410491728,1.4422076523534155
1.1340068588327332,-0.36499977602920125,0.27848062456124567,1.418246829202395
1.115233937472071,-0.32312127514005934,0.4023266080734425,1.3942860060513715
1.063092974608579,-0.11195114066041531,0.38531246303233363,1.2753106732613768
0.9662504238827758,0.20593612676650155,0.6364802785084712,1.2377147699506037
0.9796682895380522,0.2785962854059592,0.6658776703110232,1.09044024720786
1.0841985084785728,0.22462813912340576,0.42870408265577603,1.2699319167403347
1.087936648101124,0.25768263668041,0.5267888250167064,1.2793947741761609
1.091674787723675,0.29073713423742426,0.6248735673777133,1.288857631611986
1.095412927346241,0.3237916317944285,0.7229583097388079,1.2983204890478122
1.1152221915102472,0.621508600470742,0.7206819947708426,1.4740126769417339
1.0972104851752176,0.5021012939872006,0.7136134449664162,1.5978058825674504
1.119047386226263,0.4455368846160041,0.6561124105456874,1.9941043376465366
1.2187587534298858,0.9139360399278241,0.8404124418390324,1.2957197465504517
1.260627884106703,1.034198000037179,0.9195713527642148,1.2137198433381857
1.3024970147835415,1.1544599601465206,0.9987302636892313,1.1317199401259226
1.3443661454603801,1.2747219202558755,1.0778891746146138,1.0497200369136568
1.3793637870254183,1.0363151375816877,1.058334526352486,1.2298402986503316
1.3392299758166366,0.8305419657610614,1.3502014795884794,1.3039167607462852
1.385654615088264,1.0023452123393115,1.9892003672106635,1.2900993368450466
1.52476580591162,0.7721588636043927,1.899616600580145,1.4760186580599624
1.4998239079080014,1.09642502707826,2.1275874748529184,1.440808233391384
1.4748820099043827,1.4206911905521307,2.3555583491257344,1.405597808722803
1.4499401119007695,1.744957354025998,2.583529223398669,1.3703873840542244
1.720051287596689,1.9375563794562243,2.872515413104571,1.277680959378841
1.75195247027191,1.8816388601504155,2.854335896678815,1.0613033664221798
1.8002912489092135,2.0947773659385556,3.0576398110557874,0.4790738099103739
1.9976813301387804,2.6567186757397985,3.5263029658170244,-0.3333777916131802
2.0968311568481126,2.7371757252089313,3.651011086309969,-0.43942326785795643
