Crude Oil WTI Futures,Natural Gas Futures,Newcastle Coal Futures,Palm Oil Futures,US Sugar 11 Futures,US Wheat Futures
1.001360611871062,0.3169729904910704,0.05093018361993522,3.3598942497915294,-2.048447335426918,0.9023003576486793
1.1389742228661568,0.3071990502226586,0.0603307015475992,3.5997617882893955,-2.014965057429951,1.2368348080291796
1.2765878338612502,0.29742510995424654,0.06973121947526355,3.5886898952706106,-1.9814827794329826,1.250373069746207
1.3048124479517984,0.2858045338260757,0.07913173740292753,3.577618002251825,-1.948000501436014,1.2639113314632344
1.246720961060143,0.09369538418664121,0.120492256536833,3.806349295320029,-1.9145182234390468,1.2774495931802616
1.3712833624504102,0.16645901667600066,0.1465383398969381,4.0643245567066675,-1.8565714813773047,1.666988996161058
1.6432238908330714,-0.04560381747055519,0.17374942779538266,4.847770672836681,-1.8616730171576827,2.215231178122733
1.4040549460654077,0.7666388884770136,0.16199456560178307,4.925682415672305,-2.140870506431909,1.9541892666233491
1.608341951056069,0.75343701969185,0.38288124517089284,5.6418187590456474,-2.1645342167990966,2.3391942940492445
1.8126289560467317,0.7402351509066859,0.603767924740003,5.602106298209197,-2.1881979271662844,2.4159008502804147
2.0169159610373932,0.7270332821215222,0.8246546043091137,5.562393837372746,-2.211861637533471,2.492607406511585
2.645224346594503,0.6482922474758692,1.378280816907764,6.714047152227196,-2.0975736635310778,3.1760481739454165
4.06523904353412,0.728918288657089,3.4572763204140786,7.552200793494342,-1.78533850767314,3.9810265426742006
4.236504573807731,0.7119856194877928,2.3546873391625267,6.651796530401098,-1.6246580579138168,5.763488069191457
4.666794731585506,1.018906637621543,3.3283810217803045,5.3295716141089615,-1.3190478269739927,6.951910294324907
5.177995862593863,1.005075346881803,3.3550675258445386,5.390265762715781,-1.2492657124165636,7.341202875340565
5.689196993602219,0.9912440561420629,3.3817540299087727,5.362877405155713,-1.1794835978591345,7.345425219722493
6.200398124610575,0.9774127654023229,3.4084405339730064,5.335489047595646,-1.1097014833017034,7.349647564104421
6.438492067705427,0.6250853820439334,3.260443484563601,5.2862950463609595,-1.2403494289212527,6.673558604490391
4.951415253220435,0.7654409941759787,3.371655070993078,5.882582187501179,-1.3506226185923143,6.093693371387651
4.021193010186273,0.7950407800334585,2.4995301587428225,6.597505102830442,-1.3414059644614968,4.732197594836298
3.886486001514166,0.9224825865244374,2.447376337949453,6.149082361032055,-1.4183558243542513,3.957425083093864
3.7678585195194985,0.9328940163415534,2.4029058043681264,5.1927053691767835,-1.427363052119593,4.594378035951217
3.6492310375248334,0.9433054461586697,2.3584352707867997,5.193510208894038,-1.4363702798849363,4.588918031569572
3.530603555530166,0.953716875975786,2.313964737205472,5.194315048611292,-1.4453775076502773,4.583458027187928
2.416419857762363,0.7927232987069234,2.2251911347602062,5.760688531550031,-1.6876672917102402,4.795559634488271
2.0424169981380795,0.8674410909021042,2.0281647561580636,4.897495237655988,-1.765277058574339,4.4741331073572255
2.7647752975312483,0.9980791351036021,1.8929969648566802,4.606361668263262,-1.7266440259149876,4.123347237547834
3.5409077463281884,1.1050575491803205,1.8559802458655337,4.071535375313784,-1.6555706168627518,4.190442288775439
3.791255976844495,1.1051947051251574,1.8192483588364183,3.7890739675644545,-1.5718164691732677,4.44269121372138
4.0416042073608,1.1053318610699943,1.7825164718073028,3.7759461274499424,-1.488062321483784,4.45466610414632
4.2919524378771055,1.1054690170148311,1.7457845847781865,3.7628182873354303,-1.4043081737942984,4.466640994571258
4.780218758073419,0.9975274946886159,1.7648535650406756,4.067819631592285,-1.384090372285149,4.737278197372911
4.710716888245462,1.277418683370959,1.6765050979876777,4.451498769994488,-1.397238037341776,4.615160583543411
4.9357805512631625,1.0935629226263286,1.7136661937249589,4.5892160343209945,-1.3253622692941454,4.388716866854157
4.735234906557527,1.3878944533662767,1.7199587486337813,4.412292900537929,-1.188365576237641,4.344517808566627
4.508003386721939,1.3500182048857272,1.2798338311347062,4.460530491030901,-1.1781564614806066,4.115727598650153
4.2807718668863535,1.3121419564051775,0.83970891363563,4.458961814013199,-1.1679473467235715,4.097205480529997
4.053540347050766,1.2742657079246282,0.3995839961365544,4.457393136995496,-1.1577382319665352,4.078683362409841
3.2845994425500136,1.092437942420063,0.4409551267568505,4.4026037887624785,-1.3057061284325444,3.4615889388122474
3.9305163370711265,1.6867540769100802,0.5569633252382516,4.340605130790964,-1.238304948669477,3.540126167632414
3.2688489217253545,1.7736959561020387,0.5550295063000733,4.1654753293512625,-1.245603225560042,3.5519223358092784
2.78630728736745,1.771251585848819,0.5077076872628762,3.883341235015603,-1.2476111201664632,3.2504457356816685
2.881242147991503,1.7822670367110585,0.5452884150292838,3.995159146476605,-1.2034539880872368,3.253339917456315
2.97617700861556,1.7932824875732987,0.5828691427956916,3.9983329471047266,-1.1592968560080095,3.2782210448558256
3.0711118692396115,1.804297938435538,0.6204498705620992,4.001506747732848,-1.1151397239287824,3.303102172255336
3.311179890550961,2.0452192620212823,0.943514879080744,4.211941981734191,-1.042741585906712,3.7734301823808267
2.657622442626388,2.1730503378553716,1.0104705853433391,4.362179134418938,-1.0601761921797945,3.7496245580006273
2.2859900439949423,2.2327916847574536,1.0354695863479735,4.433156805770409,-0.8778510479430621,3.5387827192274717
2.5121853145876414,2.359571269229651,1.1140490389235211,4.489157249058407,-0.5733761181074212,3.6575908234793686
2.4103032152572843,2.4101675505772207,1.1054053343378392,4.713447019842729,-0.5703966349629747,4.05727015315154
2.308421115926929,2.4607638319247904,1.096761629752158,4.71239970942993,-0.5674171518185253,4.048475922104029
2.2065390165965737,2.51136011327236,1.088117925166477,4.711352399017132,-0.5644376686740775,4.039681691056518
2.7034115011310744,2.5759927186805096,1.334920884792684,4.914209493135114,-0.5088655368019261,4.306117338499644
3.432778150680386,2.7231156783278982,1.455847829488572,4.8217449678107105,-0.6309968655606358,4.411248500038501
3.931376748506215,2.9292519676765676,1.460339887569358,4.947596157602095,-0.7490875185050909,4.5252709264518005
4.032318446754394,3.0263473652962722,1.4452324260237306,4.88971398754869,-0.7369970823756082,4.409801837106912
4.1332601450025725,3.123442762915976,1.4301249644781042,4.8224415600061485,-0.7249066462461253,4.6226802021190005
4.2342018432507516,3.220538160535682,1.4150175029324772,4.837835014468353,-0.7128162101166431,4.636850364710479
4.3351435414989306,3.3176335581553866,1.3999100413868497,4.853228468930557,-0.7007257739871596,4.651020527301958
3.7356307581144614,3.0667930091182822,1.6363293521012656,4.981218281178563,-0.8808582170652698,4.592051299122886
3.3612330635869436,2.8959990407914216,1.7180481339677138,5.00701113545815,-1.0514537990883637,4.3389330691248365
3.5738243827586285,2.769529468109172,1.8128055085182615,4.937398423614811,-0.9884765618675259,4.196849561107727
3.372016416748561,2.4812015894539345,1.6965428016990503,4.921691169504361,-1.2174839115394123,4.073012181148401
3.157100714241771,2.4004493493825736,1.7119482653710236,5.430569480784759,-1.3249314880173597,4.044751604965382
2.94218501173498,2.3196971093112113,1.727353729042997,5.423380609252721,-1.4323790644953056,4.047656271028842
2.7272693092281894,2.23894486923985,1.74275919271497,5.416191737720683,-1.5398266409732515,4.050560937092301
2.9446802072010647,2.3160992068335986,1.6709320614574688,5.315232677586727,-1.5188652174880781,4.2639648102459216
3.1820468532291923,2.3907542817654317,1.7013518926488838,5.951099046819942,-1.5165596281384068,4.248060674608006
3.413602409769038,2.99528240359039,1.7069821483329866,6.32570212372636,-1.3689543595938702,4.258425045939878
3.7156465674960413,3.078775084181756,1.7060177371423833,6.46276021506589,-1.2920305234220966,4.030585197725855
3.637404091249516,3.1289469898658204,1.5285347869638506,6.108309322005691,-1.3927958058611682,3.8015573503086446
3.5591616150029903,3.179118895549885,1.3510518367853168,6.112052330736382,-1.4935610883002386,3.8119092782363
3.480919138756464,3.2292908012339496,1.1735688866067844,6.115795339467073,-1.5943263707393094,3.8222612061639563
3.4452721936378103,3.4943009817144204,1.743128461609064,6.119538348197764,-1.6974971453613334,3.853289988974862
3.903934314776099,3.9523852837995617,2.2961210282084004,6.123281356928456,-1.7107075926021476,4.028552700994808
4.325827717028321,4.354058178905249,2.576634398777193,6.127024365659148,-1.6721663006662943,4.409024487259718
4.469949688945856,4.026681513495315,2.6525125015220556,5.6041813486286784,-1.5102977576256145,4.496659382325
4.276355672550966,3.663866898131653,2.632898334650579,5.343511486668383,-1.561671971453707,4.324493244307813
4.08276165615608,3.3010522827679916,2.613284167779102,5.33393883042683,-1.613046185281795,4.319636517175787
3.889167639761192,2.938237667404331,2.5936700009076246,5.324366174185276,-1.664420399109885,4.314779790043761
2.999923870259824,2.790036468884705,2.6016917353996925,5.139043924869121,-1.78327780687187,4.431825649455684
3.268857182833849,3.3511404272973864,2.7579583991323555,5.307889485013236,-1.7949298865364773,4.637013070257315
3.720327245591334,3.4560613232909874,2.8661011838377326,5.16975404519527,-1.8140047717863326,4.908590140543974
4.331100765522641,3.5641322011054464,2.88146657260596,5.148364777933453,-1.496495225066572,5.366364487679974
4.507429916381221,3.6246551370121565,2.9428351959900616,4.606129278928128,-1.343871293996912,6.074658351859433
4.683759067239806,3.6851780729188666,3.0042038193741623,4.620200008700703,-1.1912473629272529,6.046509590865166
4.8600882180983875,3.745701008825577,3.065572442758264,4.634270738473279,-1.038623431857592,6.018360829870899
4.948956597781068,4.113423611871843,3.2694355771202144,4.648341468245854,-0.8443460123479665,6.131098332968769
4.564045685656269,4.228559560756512,3.246194139679979,4.6621591393966995,-0.8839212774761076,6.033235972819812
4.347497124299226,3.961306608041983,3.2084607220770818,4.621813137979612,-1.0176130200303504,5.658667100178378
4.760097158216028,3.927332520249218,3.3150789949915493,4.579626668206711,-0.8967298596383115,5.382230600570496
4.6440540602189015,3.9429570937229537,3.305404687663316,4.85428786129291,-0.8978710796084719,5.374002793747586
4.528010962221775,3.9585816671966882,3.2957303803350837,4.833841412881951,-0.8990122995786337,5.392081300283764
4.411967864224652,3.974206240670424,3.2860560730068507,4.8133949644709935,-0.9001535195487942,5.410159806819943
4.42690933222743,4.270947569890903,3.1348499471333087,5.240317826158126,-0.9846056433590908,5.177520647581018
4.512437687079062,4.145306870483642,3.0192936206048673,5.309522946749922,-1.0179408548237006,4.856602315552287
4.878909362243975,3.8883969089660226,3.0533159584063165,5.292320704362056,-1.2090245341891512,4.828398088351256
5.1822538443511545,4.566181626067513,3.1308558334563616,5.283814609987889,-1.1479006534208318,5.040549845529953
5.549377029333173,4.610519692822906,3.0572605713425527,4.820999207099994,-1.135400613820777,5.066852570730756
5.916500214315193,4.654857759578298,2.9836653092287437,4.820250150840391,-1.1229005742207236,5.028866366060312
6.087186408862679,4.587406534798221,2.910070047114934,4.819501094580789,-1.1104005346206702,4.9908801613898675
5.364994664925296,4.330207730584735,3.343883359638762,4.660611057475733,-1.097900495020616,4.496751560073169
5.446729131383302,4.368941341487034,3.2326477572038534,4.518947951221769,-1.2007215222487757,3.8032853110131115
5.360423038508135,4.5144600720243995,3.226811117674648,4.736219620994662,-1.2449293260739083,3.81471396158707
5.881774845154702,4.39605450222137,3.2255381220000245,4.805996105521912,-1.3150419943703453,3.8127613394045317
5.964177331901098,4.544366120295953,3.2428442729151765,4.772980845006592,-1.2321157164896754,4.147197521969306
6.046579818647493,4.692677738370539,3.2601504238303267,4.771106781664695,-1.1491894386090022,4.151406844640933
6.128982305393891,4.840989356445122,3.2774565747454782,4.769232718322797,-1.0662631607283308,4.1556161673125604
6.072559847846061,4.853295564123911,3.0430835119557913,4.7673586549809,-1.282869000234776,4.0126552591593
6.473608126607941,4.229438159953798,2.9757099629169255,4.679429345714712,-1.427013875159418,4.015512818331815
6.571364213146849,4.014514715528663,2.9619792209840337,4.683238793732894,-1.2578582914940337,3.9272726139528724
6.335657020697474,4.530924708070696,2.881827490398413,4.203260483111537,-1.420841791022764,3.9731619910847464
6.295748784907681,4.4463219224745885,2.8652214529085915,3.455494523737986,-1.4902735077159261,4.00594813995624
6.2558405491178855,4.361719136878479,2.84861541541877,3.44973544874271,-1.5597052244090848,4.006303467750133
6.215932313328092,4.2771163512823716,2.83200937792895,3.4439763737474336,-1.6291369411022447,4.006658795544026
6.131025104137198,3.090202199567028,2.6958399015291596,3.5299439690742997,-1.696596063493308,3.9287320232950727
5.630771383134588,3.2410200575008354,2.770189209751523,3.2609823197782637,-1.7714692471197353,3.8369870312682783
5.497080925301131,3.364734511959724,2.8857471393613623,2.8108597059640323,-1.8069702629002935,4.021974738627456
4.866386621349099,3.0128987736379327,2.8215808040027373,2.58921141660078,-1.721798652687364,3.8373374796161
4.708589158443216,2.796524495571073,2.842394955586517,2.0511540488707927,-1.719988709059847,3.2087654066336584
4.550791695537332,2.580150217504213,2.863209107170297,2.0803922332187024,-1.7181787654323284,3.1948917008642868
4.434252112913786,2.574789632823917,2.8840232587540773,2.1096304175666116,-1.7163688218048112,3.181017995094915
4.548943767863592,2.5922419590609143,2.8245028325264987,1.7813171393635892,-1.7145588781772934,3.1671442893255435
3.8166414140047964,2.709501083531184,2.8682680650428,1.281592527543884,-1.8628254670300919,3.022741725242649
3.4441584691025997,2.0693764487450563,2.938449639307324,0.9039239841006294,-1.93131558433455,2.691740577812835
3.6542195475572887,2.020688530346809,2.9516816281178437,1.0581282229892732,-1.9775635013401798,2.514929759654389
3.7806041595386177,2.0140490934507067,2.9157950435647138,1.269486853974068,-1.9811860364711187,2.2896769861956536
3.9069887715199494,2.0074096565546045,2.879908459011584,1.245267789320561,-1.9848085716020567,2.289132556292951
4.033373383501279,2.000770219658502,2.8440218744584542,1.221048724667054,-1.9884311067329945,2.2885881263902483
4.541342754811692,2.240797158592058,2.8188474537438304,1.508085986329139,-1.8775521930481394,2.3574227746624987
4.565499246206966,2.6472347366647004,2.7087953363187585,1.5259750569627815,-1.8814071649970763,2.4222953094216115
3.909696177216358,1.7501707140414424,2.7341984525147542,1.5124601558088653,-1.7679417648408529,2.0531464344292276
3.873716516536339,1.785952660331294,2.797831094377126,1.150436067417857,-2.0368373541269147,1.6275915664347138
4.246244449473968,1.7932172243745705,2.851814496222044,0.5866222486181407,-2.07176929921188,1.140589607859591
4.618772382411597,1.8004817884178463,2.9057978980669623,0.5878642443484337,-2.106701244296845,1.1403371738509012
4.7158183417579425,1.870243230822574,2.95978129991188,0.5891062400787267,-2.141633189381811,1.1400847398422116
3.0658016795185294,1.6982652536546918,2.9659670941401535,0.021685080205718122,-2.176565134466776,1.1398323058335218
2.292756956606076,1.7328332100996082,3.003836725089966,-0.7804507631178161,-2.220595628031927,0.9714046766864727
2.5630833177657584,1.993410324832401,3.1990693828196513,-0.7307824656560498,-1.9280876285530213,1.3278189742631603
3.1421970388178178,2.021538988083238,3.2215319252381307,-0.23562047106915998,-1.5667757402576128,1.8019832014684831
3.1513283962062504,2.084972923835131,3.2647828044473646,-0.4675707638240126,-1.5580399026815828,1.8566359867793092
3.160459753594684,2.1484068595870243,3.308033683656598,-0.4676219887852125,-1.549304065105552,1.818101108372202
3.1695911109831165,2.2118407953389183,3.3512845628658314,-0.46767321374641235,-1.5405682275295205,1.779566229965095
2.352649492785403,2.0710044086500465,3.4762996712370993,-0.46772443870761227,-1.698034636748483,1.2320187280198458
1.8648075502028616,2.260012142456435,3.568240182954873,-0.7238742137929345,-1.5140898573268704,1.152216841540626
1.6266988055918155,2.413698826445918,3.2542534044539893,-1.0807345507023205,-1.5056888949234184,1.1229176898142725
1.978307633509148,2.6954846586283763,3.1519270088334963,-1.434405299905406,-1.3984757190007369,0.7262410389178432
2.13077452997677,2.8310779202052228,3.0744104281249607,-1.1159775254383617,-1.3460569496754822,0.9208158733898483
2.2832414264443917,2.9666711817820683,2.996893847416424,-1.094513408867177,-1.2936381803502262,0.9478176257548838
2.435708322912015,3.1022644433589144,2.9193772667078886,-1.0730492922959924,-1.2412194110249715,0.9748193781199195
2.855618038021867,3.0632698347281657,2.9987407642249053,-0.7904940695860782,-1.4724527479949014,1.0066702309156956
2.9246677947157345,3.227502893448834,3.174493049710667,-0.9267531523559046,-1.686492937650605,1.1499624760637381
2.072844213318015,3.3637259690929384,3.0580669656707524,-1.0369548839529874,-1.8495913961096122,1.0553958979507667
1.8629552369948734,3.5428855972207765,3.1793022547124585,-1.198035961755016,-2.079121019712396,0.5563241440632801
1.8731489075366243,3.6949042719294782,3.1826357742658176,-1.1704842635271995,-2.18237664462725,0.5672093067619061
1.8833425780783803,3.8469229466381796,3.185969293819176,-1.1671180688554421,-2.2856322695421025,0.6127950281313516
1.8935362486201328,3.9989416213468814,3.1893028133725347,-1.1637518741836848,-2.388887894456956,0.6583807495007971
1.9963100226515713,3.9105119208676524,3.2599359554754863,-0.9820221101228593,-2.462638970739224,0.8283553025204086
2.1152893644631607,3.9831708032700823,3.205160462252859,-1.0025309940635343,-2.5531312093307363,0.88123172882304
2.310146313142135,4.292179684035735,3.207372776494915,-0.7262324308164891,-2.3486608511996714,1.0068324298259594
2.5008072805364168,4.12958161586139,3.1397167736786877,-0.3139665381957809,-2.4227899951972938,1.094329031379746
2.3144234429804578,4.0680115853430925,3.1229011040560426,-0.4798865712778606,-2.4531974530436633,0.9367921185431631
2.1280396054244957,4.0064415548247965,3.1060854344333975,-0.4636509285201847,-2.483604910890031,0.9438705143529791
1.941655767868537,3.944871524306499,3.089269764810755,-0.44741528576250883,-2.514012368736401,0.9509489101627951
1.8084312574747583,3.80521385774541,3.0650987732916986,-0.7664846511547952,-2.4463986388474837,0.6885477277829408
1.5401679940788824,3.861120141167171,2.873787934391048,-0.6433041907687698,-2.373445409022132,0.5252959348841886
1.0329951678910558,4.077336960699297,2.790950079611649,-0.8407033052246656,-2.465110078552074,0.6345223431325557
0.8759742633573817,3.833943887085214,2.268890425529497,-0.6973154211573085,-2.3180360138525353,0.6595378816452234
0.9274238188568449,3.735611005469035,2.350018247411978,-0.48328815276440795,-2.288747574413258,0.611700829580824
0.9788733743563076,3.637278123852856,2.4311460692944595,-0.4841146206204559,-2.2594591349739828,0.6035266576585595
1.0303229298557708,3.538945242236677,2.5122738911769407,-0.48494108847650386,-2.2301706955347047,0.5953524857362951
1.2571041434964203,3.652950266256093,2.756625306362935,-0.36929284947560675,-2.2534536452226437,0.6973614013178742
1.2663344238134608,3.8386298616686956,3.0066309069592076,-0.3868877576408077,-2.0531344726133756,0.7749382528267541
1.7035248021731275,4.191476045237777,3.026506807396606,-0.25946085886442355,-1.92886812804299,0.9406425699818242
1.6649709528667158,4.537080553872276,3.1513960769944043,0.00010820761772203943,-1.83718160236814,0.9457493979274698
1.4896945406913058,4.532984519058282,3.146603017240109,-0.04867845932815597,-1.8304034195736516,0.8831942682685872
1.3144181285158933,4.528888484244288,3.1418099574858136,-0.031124900081882387,-1.823625236779159,0.8941402406372615
1.1391417163404824,4.524792449430294,3.1370168977315176,-0.01357134083560881,-1.8168470539846688,0.9050862130059358
0.7087732580598521,4.737752948051882,3.088972023927877,-0.34049282060629704,-1.9538487911594329,0.8847203608248161
0.7600175190688627,4.999737109363681,3.265750524775151,-0.33882335325857765,-2.03296505734572,0.647861528640373
1.0374867023998628,4.824283000490959,3.2503973120889884,-0.46352471665832523,-2.207403667810311,0.27141273761869467
1.22148387051565,4.897661092327162,3.29591345407678,-0.4727452620366326,-2.2100829244758864,0.3561229043805636
1.16032086187177,4.943972048423283,3.3081599352881073,-0.2895787422231469,-2.2285739997214824,0.5602298599540303
1.0991578532278916,4.990283004519404,3.3204064164994342,-0.28673735106708065,-2.247065074967079,0.5540582581867544
1.0379948445840106,5.036593960615526,3.332652897710762,-0.2838959599110144,-2.265556150212675,0.5478866564194782
1.6599546124538875,4.842962405389691,3.314714888612432,-0.32723006759278606,-2.263510890204307,0.7564691800829697
1.984463186359727,4.749326786737646,3.2194068502965547,-0.23865151110154817,-2.171924614382055,0.8521694513924565
1.9102846909000704,4.879669141171393,3.3226659470677253,-0.16439768895400017,-2.2046128799186397,0.7660730306217703
1.7177713903225333,4.758893535402517,3.312483782523148,-0.2684591652528753,-1.9973745406280552,0.7080065629581875
1.8448165678900672,4.7636324560334495,3.3470440821649197,-0.4255737164887073,-1.9717822675692067,1.0142110571834675
1.9718617454575988,4.768371376664382,3.381604381806691,-0.426303419849198,-1.946189994510359,1.0276809169374066
2.098906923025132,4.773110297295316,3.416164681448464,-0.4270331232096887,-1.9205977214515089,1.0411507766913455
1.8250921952387427,4.987588959159523,3.2489828110602472,-0.597063853500419,-2.034185300478054,1.0806614573404658
1.307168275486961,4.96344211041303,3.4646101018248014,-0.7958321567877527,-2.1655932252521093,1.0699014511412674
0.7757755592617148,4.971539568945553,3.492273242031853,-0.7955572251774793,-2.21270735574525,0.8747153998306402
0.7500436864428102,4.7946088742537984,3.635938767763776,-0.974144917560084,-2.060907021942139,0.990559006033247
0.8236401208957926,4.762801374830107,3.7780915822367174,-1.0390086023429346,-2.0664081973237853,1.1624610291260549
0.8972365553487753,4.730993875406416,3.920244396709658,-1.0417782833635738,-2.0719093727054325,1.1604964898772336
1.1094777661607647,4.519386584890798,4.062397211182598,-1.0445479643842133,-2.0774105480870793,1.1949504390757681
0.7533228819377779,4.228111895037612,3.8822118613321455,-1.1574653814356728,-2.0829117234687264,1.0032489011183638
0.15274970558740705,3.8480556494479443,3.675165127235624,-1.4440459132614751,-2.0589632742274775,1.3279633041147696
-0.07512669184140688,3.688938578088817,3.6256723644820603,-1.764575287393059,-2.1021487948309843,1.1632707634754236
0.3208985721153062,3.8571135396374903,3.6177380263550925,-1.7045511925745722,-1.9504622044970807,1.457825003290788
0.4455427328658955,3.870589474684577,3.6305653134593077,-1.6344916864532297,-1.9222184292265883,1.610124262402972
0.5701868936164848,3.884065409731663,3.6433926005635238,-1.6336228162025663,-1.8939746539560929,1.5860052306203551
0.6948310543670742,3.897541344778748,3.656219887667739,-1.6327539459519027,-1.8657308786856,1.5618861988377386
0.7150165476314853,4.112492989609746,3.669372807377858,-1.2885851064187688,-1.8478586359991893,1.5751672394077056
0.8374860606482412,4.377241155084257,3.7947292347185333,-1.4020353598753563,-1.9055330490097224,1.7554676584262678
0.5743509624812485,4.3223529587463165,3.8119923064456036,-1.2777179788448096,-1.9755332767505145,1.5855152213372778
0.30962480178613455,3.8153247674685007,3.685044871036404,-1.3186368335205367,-2.170478179995159,1.5081659782139982
0.2803537175019322,3.7425775018522196,3.688447403129801,-1.3001896060489548,-2.249767924807985,1.3876063696117218
